platform,category,contest_id,contest_title,year,start_epoch_second,problem_id,problem_index,problem_name,problem_title,difficulty,solver_count,ai_tags,ai_tag_count,problem_url,difficulty_100,clean_text_len,clean_text,acceptance_rate
atcoder,abc,abc191,AtCoder Beginner Contest 191,2021,1612612800,abc191_c,C,Digital Graffiti,C. Digital Graffiti,1063.0,7449,"['grid', 'implementation', 'counting', 'computational geometry']",4,https://atcoder.jp/contests/abc191/tasks/abc191_c,43.373,900.0,"配点 : 300 点 問題文 H 行 W 列のマス目があります。このマス目の、上から i 番目、左から j 番目のマスを、マス (i, j) と呼ぶことにします。 各マスは黒または白に塗られています。 S_{i, j} が # ならばマス (i, j) は黒に塗られており、 . ならば白に塗られています。 マス目の一番外側のマス、すなわち (1, j), (H, j), (i, 1), (i, W) のいずれかの形で表されるマスは白に塗られていることが保証されます。 黒に塗られた部分を多角形として見たとき、これが (最小で) 何角形になるかを求めてください。 ここで、黒に塗られた部分は一つの自己交叉のない多角形となることが保証されます。すなわち、以下のことが保証されます。 黒に塗られたマスが少なくとも一つ存在する 黒に塗られた任意の 2 マスは、辺を共有するマスへの移動を繰り返し、黒に塗られたマスのみを通って互いに到達可能である 白に塗られた任意の 2 マスは、辺を共有するマスへの移動を繰り返し、白に塗られたマスのみを通って互いに到達可能である(マス目の一番外側のマスは全て白に塗られていることに注意してください) 制約 3 \le H \le 10 3 \le W \le 10 S_{i, j} は # または . S_{1, j}, S_{H, j} は . S_{i, 1}, S_{i, W} は . 黒に塗られた部分は一つの自己交叉のない多角形となる 入力 入力は以下の形式で標準入力から与えられる。 H W S_{1, 1} S_{1, 2} S_{1, 3} \dots S_{1, W} S_{2, 1} S_{2, 2} S_{2, 3} \dots S_{2, W} S_{3, 1} S_{3, 2} S_{3, 3} \dots S_{3, W} \hspace{40pt} \vdots S_{H, 1} S_{H, 2} S_{H, 3} \dots S_{H, W} 出力 黒に塗られた部分を n 角形として見ることができるような最小の n を出力せよ。",
atcoder,abc,abc191,AtCoder Beginner Contest 191,2021,1612612800,abc191_d,D,Circle Lattice Points,D. Circle Lattice Points,1953.0,3454,"['geometry', 'lattice points', 'pythagorean theorem', 'math', 'coordinate geometry']",5,https://atcoder.jp/contests/abc191/tasks/abc191_d,58.894,214.0,"配点 : 400 点 問題文 2 次元平面上に中心 (X, Y) 、半径 R の円があります。 この円の内部または周上にある格子点 ( x, y 座標がともに整数である点) の個数を求めてください。 制約 |X| \le 10^5 |Y| \le 10^5 0 \lt R \le 10^5 X, Y, R は高々小数第 4 位まで与えられる 入力 入力は以下の形式で標準入力から与えられる。 X Y R 出力 答えを出力せよ。",
atcoder,abc,abc191,AtCoder Beginner Contest 191,2021,1612612800,abc191_e,E,Come Back Quickly,E. Come Back Quickly,1323.0,5152,"['graph theory', 'shortest path', 'dijkstra', 'directed graph', 'graph']",5,https://atcoder.jp/contests/abc191/tasks/abc191_e,47.907,622.0,配点 : 500 点 問題文 AtCoder 国には、町 1 から町 N までの N 個の町と、道路 1 から道路 M までの M 本の道路があります。 道路 i は町 A_i から町 B_i への一方通行で、通るのに C_i 分かかります。 A_i = B_i かもしれませんし、同じ町の組を結ぶ道路が複数あるかもしれません。 高橋君はこの国で散歩をしようと考えました。ある町から出発し、 1 本以上の道路を通り、出発した町に帰ってくるような経路を 正しい散歩経路 と呼ぶことにします。 各町について、その町から出発する正しい散歩経路が存在するかを判定してください。また、存在するなら、そのような経路を通るのにかかる時間の最小値を求めてください。 制約 1 \le N \le 2000 1 \le M \le 2000 1 \le A_i \le N 1 \le B_i \le N 1 \le C_i \le 10^5 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 N M A_1 B_1 C_1 A_2 B_2 C_2 A_3 B_3 C_3 \hspace{25pt} \vdots A_M B_M C_M 出力 N 行に渡って出力せよ。 i(1 \le i \le N) 行目には以下を出力せよ。 町 i から出発する正しい散歩経路が存在するなら、そのような経路を通るのにかかる時間の最小値 存在しないなら -1,
atcoder,abc,abc191,AtCoder Beginner Contest 191,2021,1612612800,abc191_f,F,GCD or MIN,F. GCD or MIN,2333.0,2006,"['number theory', 'gcd', 'divisors', 'constructive']",4,https://atcoder.jp/contests/abc191/tasks/abc191_f,65.521,346.0,"配点 : 600 点 問題文 黒板に N 個の整数 A_1, A_2, A_3, \dots, A_N が書かれています。 あなたは次の操作を N - 1 回行います。 黒板に書かれている数を 2 つ選んで消す。消した数を x と y として、 \gcd(x, y) と \min(x, y) のどちらか一方を黒板に書く N - 1 回の操作を終えた後、黒板にはただ一つの整数が残りますが、この整数として考えられるものはいくつありますか ? 制約 2 \le N \le 2000 1 \le A_i \le 10^9 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 N A_1 A_2 A_3 \dots A_N 出力 黒板に残る整数として考えられるものの個数を出力せよ。",
atcoder,abc,abc192,SOMPO HD プログラミングコンテスト2021(AtCoder Beginner Contest 192),2021,1613822400,abc192_a,A,Star,A. Star,-1209.0,18796,"['math', 'implementation', 'modular arithmetic']",3,https://atcoder.jp/contests/abc192/tasks/abc192_a,3.75,282.0,配点 : 100 点 問題文 高橋君はゲームで遊んでいます。 このゲームでは、今までに集めたコインの枚数が 100 の倍数になるごとにご褒美がもらえます。 高橋君が今までに集めたコインの枚数は X 枚です。次にご褒美をもらうためには、あと何枚のコインを集めればよいでしょうか？ ( X が 100 の倍数の場合、コインを累計で X 枚集めたことに対するご褒美はすでにもらったとします。) 制約 0 \leq X \leq 10^5 入力 入力は以下の形式で標準入力から与えられる。 X 出力 次にご褒美をもらうために、追加で集める必要のあるコインの枚数を出力せよ。,
atcoder,abc,abc192,SOMPO HD プログラミングコンテスト2021(AtCoder Beginner Contest 192),2021,1613822400,abc192_b,B,uNrEaDaBlE sTrInG,B. uNrEaDaBlE sTrInG,-748.0,17284,"['string', 'implementation', 'parity']",3,https://atcoder.jp/contests/abc192/tasks/abc192_b,11.789,229.0,配点 : 200 点 問題文 先頭から奇数番目の文字が全て英小文字であり、かつ、先頭から偶数番目の文字が全て英大文字であるような文字列を 読みにくい文字列 と呼びます。 文字列 S が読みにくい文字列かどうか判定してください。 制約 S は英大文字及び英小文字のみからなる S の長さは 1 以上 1000 以下 入力 入力は以下の形式で標準入力から与えられる。 S 出力 S が読みにくい文字列なら Yes 、読みにくい文字列でないなら No を出力せよ。,
atcoder,abc,abc192,SOMPO HD プログラミングコンテスト2021(AtCoder Beginner Contest 192),2021,1613822400,abc192_c,C,Kaprekar Number,C. Kaprekar Number,-135.0,14677,"['simulation', 'digit', 'implementation', 'sorting']",4,https://atcoder.jp/contests/abc192/tasks/abc192_c,22.48,418.0,"配点 : 300 点 問題文 0 以上の整数 x に対して、 g_1(x), g_2(x), f(x) を次のように定めます。 g_1(x)= x を十進法で表したときの各桁の数字を大きい順に並び替えてできる整数 g_2(x)= x を十進法で表したときの各桁の数字を小さい順に並び替えてできる整数 f(x)=g_1(x)-g_2(x) 例えば g_1(314)=431 , g_2(3021)=123 , f(271)=721-127=594 です。先頭の余分な 0 は無視されることに注意してください。 整数 N,K が与えられるので、 a_0=N , a_{i+1}=f(a_i)\ (i\geq 0) で定まる数列の a_K を求めてください。 制約 0 \leq N \leq 10^9 0 \leq K \leq 10^5 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 N K 出力 a_K を出力せよ。",
atcoder,abc,abc192,SOMPO HD プログラミングコンテスト2021(AtCoder Beginner Contest 192),2021,1613822400,abc192_d,D,Base n,D. Base n,1425.0,5784,"['binary search', 'base conversion', 'monotonic', 'number theory']",4,https://atcoder.jp/contests/abc192/tasks/abc192_d,49.686,257.0,配点 : 400 点 問題文 0 ～ 9 からなる文字列 X と、整数 M が与えられます。 X に含まれる最も大きい数字を d とします。 d+1 以上の整数 n を選んで X を n 進法表記の数とみなして得られる値のうち、 M 以下であるようなものは何種類あるでしょうか？ 制約 X は 0 ～ 9 のみからなる X の長さは 1 以上 60 以下 X の先頭の文字は 0 ではない 1 \leq M \leq 10^{18} 入力 入力は以下の形式で標準入力から与えられる。 X M 出力 答えを出力せよ。,
atcoder,abc,abc192,SOMPO HD プログラミングコンテスト2021(AtCoder Beginner Contest 192),2021,1613822400,abc192_e,E,Train,E. Train,1135.0,5956,"['dijkstra', 'graph theory', 'shortest path']",3,https://atcoder.jp/contests/abc192/tasks/abc192_e,44.629,677.0,"配点 : 500 点 問題文 AtCoder国には 1 から N の番号がついた N 個の都市と、 1 から M の番号がついた M 本の鉄道があります。 鉄道 i は都市 A_i と都市 B_i の間を結んでおり、時刻が K_i の倍数になる毎に、双方の都市からそれぞれ他方の都市への列車が発車します。この列車は出発から到着までに T_i の時間がかかります。 あなたはいま都市 X にいます。時刻 0 またはそれ以降に都市 X を発車する列車に乗って移動を開始するとき、都市 Y には最速でいつたどり着けるか求めてください。都市 Y にたどり着くことが出来ない場合はそのことを報告してください。 ただし、乗り換えにかかる時間は無視できるため、どの都市においても、あなたの乗っている列車の到着時刻と同時に発車する別の列車に乗り換えることが可能であるとします。 制約 2 \leq N \leq 10^5 0 \leq M \leq 10^5 1 \leq X,Y \leq N X \neq Y 1 \leq A_i,B_i \leq N A_i \neq B_i 1 \leq T_i \leq 10^9 1 \leq K_i \leq 10^9 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 N M X Y A_1 B_1 T_1 K_1 \vdots A_M B_M T_M K_M 出力 都市 Y にたどり着くことができる最も早い時刻を出力せよ。ただし、都市 Y にたどり着くことが出来ない場合はかわりに -1 と出力せよ。",
atcoder,abc,abc192,SOMPO HD プログラミングコンテスト2021(AtCoder Beginner Contest 192),2021,1613822400,abc192_f,F,Potion,F. Potion,1783.0,3078,"['dp', 'modular arithmetic', 'brute force']",3,https://atcoder.jp/contests/abc192/tasks/abc192_f,55.93,454.0,配点 : 600 点 問題文 N 種類の素材があり、素材 i には A_i の魔力があります。 魔法使いの高橋君は、この中から 1 種類以上を選んで合成し、ポーションを作ろうとしています。 k 種類の素材を合成して出来たポーションの魔力は、合成した直後には素材の魔力の合計であり、時間が 1 経過するごとに k 増加します。 魔力の増加は連続的ではなく離散的であることに注意してください。 高橋君が時刻 0 に 1 度だけ素材の合成を行うとき、魔力がちょうど X のポーションは、最速でいつ手に入りますか？ なお、制約下で魔力がちょうど X のポーションを作れることが証明されます。 制約 1 \leq N \leq 100 1 \leq A_i \leq 10^7 10^9 \leq X \leq 10^{18} 入力は全て整数 入力 入力は以下の形式で標準入力から与えられる。 N X A_1 \ldots A_N 出力 魔力がちょうど X のポーションを手に入れることができる最も早い時刻を出力せよ。,
atcoder,abc,abc193,キャディプログラミングコンテスト2021(AtCoder Beginner Contest 193),2021,1614427200,abc193_a,A,Discount,A. Discount,-1117.0,17304,"['math', 'data types']",2,https://atcoder.jp/contests/abc193/tasks/abc193_a,5.354,178.0,"配点 : 100 点 問題文 定価 A 円の商品が B 円で売られているとき、この商品の売値は定価の何パーセント引きですか？ 制約 A, B は整数 1 ≤ B < A ≤ 10^5 入力 入力は以下の形式で標準入力から与えられる。 A B 出力 答えを小数で出力せよ。 想定解答との絶対誤差または相対誤差が 10^{-2} 以下であれば正解と判定される。",
atcoder,abc,abc193,キャディプログラミングコンテスト2021(AtCoder Beginner Contest 193),2021,1614427200,abc193_b,B,Play Snuke,B. Play Snuke,-552.0,14203,"['implementation', 'greedy', 'search']",3,https://atcoder.jp/contests/abc193/tasks/abc193_b,15.208,521.0,"配点 : 200 点 問題文 高橋くんは人気ゲーム機「スヌケマシン」を買おうとしています。 スヌケマシンを販売している店は店 1, 2, \dots, N の N 軒あり、店 i は高橋くんの現在地から徒歩 A_i 分、スヌケマシンの販売価格は P_i 円、現在のスヌケマシンの在庫は X_i 台です。 高橋くんは今から徒歩でスヌケマシンを販売している店に向かい、店に着いたときにスヌケマシンの在庫があればスヌケマシンを買います。 しかし、スヌケマシンは人気商品なので、今から 0.5, 1.5, 2.5, \dots 分後に全ての店でスヌケマシンの在庫が (存在するなら) 1 台減ります。 高橋くんがスヌケマシンを買うことができるか判定し、できる場合は買うのに必要な最小の金額を求めてください。 制約 入力は全て整数 1 ≤ N ≤ 10^5 1 ≤ A_i, P_i, X_i ≤ 10^9 入力 入力は以下の形式で標準入力から与えられる。 N A_1 P_1 X_1 \vdots A_N P_N X_N 出力 高橋くんがスヌケマシンを買うことができる場合は、買うのに必要な最小の金額を出力せよ。 できない場合は、 -1 を出力せよ。",
